sale_id,customer_id,product_id,store_id,sale_date,quantity,unit_price,amount
125510,1366,5091,1028,28-09-2025,2,1578.61,3157.22
125511,871,5022,1020,16-03-2024,1,5750.88,5750.88
125512,103,5075,1022,07-09-2022,5,8026.58,40132.9
125513,1809,5047,1029,23-07-2025,1,9396.45,9396.45
125514,1422,5020,1038,31-05-2022,2,3046.67,6093.34
125515,1655,5008,1011,29-12-2023,3,3382.84,10148.52
125516,1051,5097,1036,17-04-2024,2,9358.52,18717.04
125517,2431,5081,1006,05-11-2024,3,1459.09,4377.27
125518,179,5001,1012,11-01-2024,10,4415.22,44152.2
125519,2626,5067,1008,29-03-2025,3,2875.82,8627.46
125520,1996,5032,1041,19-08-2023,6,4839.49,29036.94
125521,2834,5034,1017,01-05-2022,10,3772.21,37722.1
125522,1422,5025,1021,27-10-2022,1,5595.27,5595.27
125523,1464,5057,1039,02-11-2024,10,4657.47,46574.7
125524,627,5014,1001,28-11-2021,2,7961.5,15923.0
125525,581,5041,1008,19-08-2021,1,7598.86,7598.86
125526,2043,5095,1042,05-07-2024,6,2234.49,13406.94
125527,985,5102,1014,29-11-2021,1,2053.44,2053.44
125528,2731,5065,1005,05-02-2025,4,5214.89,20859.56
125529,1693,5046,1012,23-06-2023,2,8676.72,17353.44
125530,602,5030,1021,06-05-2023,3,2895.31,8685.93
125531,1830,5046,1006,29-01-2023,2,2831.62,5663.24
125532,744,5081,1015,04-09-2023,3,3319.22,9957.66
125533,2520,5096,1037,31-01-2024,3,7137.17,21411.51
125534,1950,5094,1013,20-08-2024,3,5693.32,17079.96
125535,2548,5068,1041,23-03-2024,1,6803.62,6803.62
125536,2093,5084,1021,02-02-2026,8,10035.57,80284.56
125537,587,5105,1005,26-10-2025,1,6959.28,6959.28
125538,2523,5084,1022,14-02-2024,1,1591.09,1591.09
125539,1023,5050,1019,21-04-2025,1,7169.73,7169.73
125540,1538,5079,1009,24-02-2025,1,1729.16,1729.16
125541,1235,5103,1007,16-05-2025,1,1641.33,1641.33
125542,554,5088,1006,02-01-2023,2,7924.96,15849.92
125543,757,5086,1021,08-05-2025,5,9893.55,49467.75
125544,2696,5073,1021,20-04-2025,1,1589.84,1589.84
125545,1987,5071,1002,28-07-2021,8,3747.29,29978.32
125546,1358,5078,1022,14-02-2024,2,1771.29,3542.58
125547,1953,5117,1009,27-02-2026,1,1738.65,1738.65
125548,1710,5064,1007,19-01-2026,2,10061.43,20122.86
125549,2014,5058,1010,25-02-2024,1,8025.71,8025.71
125550,1916,5094,1025,22-07-2022,4,3156.77,12627.08
125551,2599,5055,1002,02-09-2024,2,8712.11,17424.22
125552,1501,5036,1029,02-04-2024,10,9717.41,97174.1
125553,2370,5072,1027,11-01-2025,4,2769.29,11077.16
125554,1414,5044,1002,25-05-2024,2,10141.5,20283.0
125555,564,5005,1041,27-09-2022,1,3567.5,3567.5
125556,1543,5113,1025,06-12-2025,1,6787.88,6787.88
125557,1567,5072,1018,23-03-2023,1,964.81,964.81
125558,568,5078,1025,13-10-2022,1,3767.13,3767.13
125559,1243,5047,1028,29-04-2023,4,6665.26,26661.04
125560,1933,5038,1013,03-04-2023,3,1547.29,4641.87
125561,388,5055,1002,21-11-2024,1,8990.31,8990.31
125562,2371,5015,1024,23-08-2023,1,5568.56,5568.56
125563,489,5123,1008,19-02-2025,2,10498.72,20997.44
125564,1640,5013,1032,16-12-2022,1,7919.53,7919.53
125565,1641,5110,1008,29-04-2021,4,1012.22,4048.88
125566,2533,5061,1009,24-04-2024,10,7572.76,75727.6
125567,1886,5096,1029,14-07-2025,2,6790.07,13580.14
125568,1411,5112,1021,15-02-2024,6,3418.53,20511.18
125569,2652,5015,1010,13-04-2023,1,4914.75,4914.75
125570,78,5027,1036,09-10-2021,2,8267.38,16534.76
125571,2029,5033,1039,16-11-2024,2,9090.98,18181.96
125572,113,5040,1039,16-04-2025,1,9123.96,9123.96
125573,1941,5055,1001,15-08-2022,4,1096.46,4385.84
125574,1976,5102,1022,02-10-2023,3,6168.09,18504.27
125575,708,5090,1029,10-03-2026,10,10130.15,101301.5
125576,197,5029,1010,06-01-2024,2,4845.53,9691.06
125577,2254,5080,1027,28-10-2022,4,1672.32,6689.28
125578,1844,5056,1032,08-07-2023,2,8359.18,16718.36
125579,1205,5080,1029,07-10-2024,2,6975.44,13950.88
125580,2549,5043,1033,02-04-2025,4,3354.38,13417.52
125581,2382,5122,1007,07-03-2025,1,9005.52,9005.52
125582,2536,5075,1034,18-11-2021,10,1047.6,10476.0
125583,158,5075,1006,23-01-2026,6,4319.73,25918.38
125584,2355,5070,1032,01-12-2023,2,1259.22,2518.44
125585,234,5024,1012,05-06-2024,1,1204.83,1204.83
125586,2561,5065,1021,22-03-2022,6,1448.75,8692.5
125587,1065,5109,1008,18-09-2022,4,7477.28,29909.12
125588,2546,5081,1007,19-04-2024,3,2348.38,7045.14
125589,2192,5015,1013,16-04-2022,1,4577.26,4577.26
125590,2807,5111,1023,24-01-2022,1,4182.24,4182.24
125591,1382,5095,1016,30-10-2023,8,1101.73,8813.84
125592,843,5087,1009,14-01-2024,4,1683.93,6735.72
125593,1342,5005,1007,31-08-2025,3,6296.59,18889.77
125594,675,5068,1043,29-10-2022,2,1850.34,3700.68
125595,2761,5059,1012,15-05-2025,1,8294.97,8294.97
125596,1144,5026,1011,01-11-2024,3,7006.1,21018.3
125597,2532,5027,1041,28-07-2021,6,7523.82,45142.92
125598,1154,5037,1038,05-06-2023,3,8436.07,25308.21
125599,259,5086,1001,11-07-2025,2,1621.33,3242.66
125600,1209,5111,1014,24-07-2021,6,2221.07,13326.42
125601,16,5039,1012,11-05-2024,1,1332.28,1332.28
125602,2280,5081,1027,30-10-2025,1,4572.6,4572.6
125603,1034,5111,1010,10-07-2023,6,3414.06,20484.36
125604,847,5098,1026,01-10-2023,4,7053.37,28213.48
125605,2707,5110,1018,01-06-2021,1,3306.05,3306.05
125606,1644,5119,1034,26-04-2025,10,8835.03,88350.3
125607,1712,5008,1041,12-12-2023,6,7042.86,42257.16
125608,964,5080,1004,22-03-2023,2,8271.66,16543.32
125609,426,5038,1003,23-07-2022,1,1823.11,1823.11
125610,2286,5042,1024,24-07-2024,2,1393.73,2787.46
125611,2614,5112,1010,15-01-2023,6,2189.69,13138.14
125612,1425,5120,1014,08-02-2024,2,6195.41,12390.82
125613,918,5049,1031,07-06-2025,2,4789.01,9578.02
125614,2361,5125,1005,05-03-2024,5,3799.51,18997.55
125615,409,5023,1003,01-01-2024,4,2721.06,10884.24
125616,2496,5076,1008,20-05-2024,1,3264.3,3264.3
125617,357,5118,1032,28-12-2022,4,1373.54,5494.16
125618,1102,5100,1007,18-11-2025,1,4078.59,4078.59
125619,896,5091,1041,19-04-2021,1,6904.67,6904.67
125620,1115,5018,1015,17-02-2026,4,4732.26,18929.04
125621,1733,5099,1014,10-11-2025,3,3376.13,10128.39
125622,1206,5107,1017,08-04-2022,3,5205.78,15617.34
125623,620,5020,1011,30-12-2022,3,5701.06,17103.18
125624,1835,5100,1024,24-04-2025,5,3713.77,18568.85
125625,2720,5062,1042,11-02-2026,4,4069.01,16276.04
125626,854,5084,1031,08-03-2024,1,3249.17,3249.17
125627,2157,5006,1029,02-09-2024,2,1934.19,3868.38
125628,1022,5052,1001,02-11-2024,1,5379.62,5379.62
125629,523,5084,1038,02-10-2024,2,4661.98,9323.96
125630,2350,5030,1018,25-05-2024,5,6917.24,34586.2
125631,1721,5027,1002,23-06-2025,3,6604.71,19814.13
125632,1058,5009,1025,20-12-2023,1,6767.92,6767.92
125633,2351,5125,1043,26-06-2023,2,6909.49,13818.98
125634,2177,5041,1006,31-08-2023,4,5226.7,20906.8
125635,2767,5110,1025,15-01-2024,1,6441.05,6441.05
125636,1771,5054,1037,09-06-2023,6,2156.65,12939.9
125637,1964,5121,1007,21-01-2025,2,6143.41,12286.82
125638,1516,5086,1021,01-05-2025,10,2585.56,25855.6
125639,1947,5098,1014,01-06-2022,2,5789.33,11578.66
125640,1638,5098,1009,05-03-2023,1,6593.12,6593.12
125641,1336,5055,1021,21-02-2023,3,8663.17,25989.51
125642,2164,5099,1002,08-11-2025,3,2121.76,6365.28
125643,1421,5075,1009,26-02-2024,2,7376.08,14752.16
125644,2326,5051,1008,23-09-2025,1,5575.27,5575.27
125645,102,5041,1010,26-01-2023,6,4159.98,24959.88
125646,1215,5039,1033,11-01-2024,4,4092.92,16371.68
125647,674,5022,1033,19-09-2024,1,4616.63,4616.63
125648,2290,5068,1028,22-07-2024,4,7798.49,31193.96
125649,563,5044,1038,03-06-2025,2,1402.32,2804.64
125650,129,5061,1022,14-02-2025,2,9295.53,18591.06
125651,2047,5060,1015,03-12-2021,4,6666.96,26667.84
125652,954,5055,1024,30-06-2023,5,5456.69,27283.45
125653,1846,5002,1030,15-01-2026,3,9596.87,28790.61
125654,2465,5115,1039,08-01-2025,3,4157.16,12471.48
125655,679,5108,1035,09-11-2024,2,7070.82,14141.64
125656,773,5006,1008,25-10-2021,3,5270.63,15811.89
125657,2796,5016,1008,14-10-2024,6,10511.92,63071.52
125658,205,5002,1041,22-01-2025,1,7675.16,7675.16
125659,1945,5058,1017,07-06-2023,4,6059.89,24239.56
125660,676,5023,1024,01-02-2024,5,4993.01,24965.05
125661,2835,5063,1031,11-05-2024,1,6143.25,6143.25
125662,127,5112,1021,14-06-2024,1,3367.83,3367.83
125663,1372,5079,1001,29-04-2025,1,7648.01,7648.01
125664,962,5024,1043,24-10-2022,3,4311.07,12933.21
125665,2576,5115,1018,23-12-2024,1,4555.48,4555.48
125666,10,5014,1009,15-01-2023,1,8504.27,8504.27
125667,1308,5077,1010,26-09-2022,2,3751.65,7503.3
125668,2253,5028,1013,18-11-2022,6,6677.93,40067.58
125669,377,5013,1033,19-09-2022,6,3276.72,19660.32
125670,1130,5002,1007,25-12-2022,6,7207.88,43247.28
125671,596,5095,1010,13-11-2025,3,9559.2,28677.6
125672,444,5106,1039,06-01-2024,10,2852.05,28520.5
125673,2191,5063,1031,14-11-2022,4,3225.16,12900.64
125674,933,5018,1022,13-08-2025,1,2431.64,2431.64
125675,596,5099,1043,14-09-2023,4,7210.31,28841.24
125676,439,5120,1030,21-02-2024,6,7464.68,44788.08
125677,100,5076,1038,13-06-2025,1,5886.08,5886.08
125678,2451,5119,1011,23-09-2022,4,8648.53,34594.12
125679,1704,5086,1027,22-11-2024,5,9692.08,48460.4
125680,2632,5019,1011,06-06-2024,3,8259.9,24779.7
125681,755,5094,1017,08-09-2025,3,2171.34,6514.02
125682,191,5041,1027,28-07-2025,8,2489.23,19913.84
125683,1371,5023,1013,20-09-2024,3,5951.99,17855.97
125684,533,5041,1007,12-07-2024,3,7660.53,22981.59
125685,36,5022,1032,14-11-2024,1,9038.05,9038.05
125686,1543,5061,1037,18-04-2023,5,1044.47,5222.35
125687,145,5091,1005,29-11-2025,3,3730.1,11190.3
125688,1408,5070,1036,04-01-2022,8,4247.33,33978.64
125689,2578,5077,1028,06-03-2024,4,6136.01,24544.04
125690,1604,5070,1007,19-06-2022,1,5428.06,5428.06
125691,1809,5013,1034,20-11-2022,4,6301.06,25204.24
125692,783,5103,1001,30-10-2025,2,2538.7,5077.4
125693,354,5052,1037,18-11-2022,3,5945.68,17837.04
125694,1472,5052,1011,10-06-2025,6,5660.5,33963.0
125695,1699,5050,1038,24-06-2022,6,8092.21,48553.26
125696,2390,5104,1036,16-04-2022,2,1269.45,2538.9
125697,814,5111,1037,07-03-2022,1,5736.52,5736.52
125698,226,5023,1002,10-05-2022,3,2260.65,6781.95
125699,2330,5119,1014,29-11-2023,5,9298.07,46490.35
125700,1204,5037,1004,25-01-2024,5,6117.55,30587.75
125701,274,5091,1038,23-11-2021,3,3965.12,11895.36
125702,1600,5008,1042,26-03-2025,6,4418.26,26509.56
125703,2379,5036,1031,15-02-2026,3,9047.63,27142.89
125704,812,5075,1019,16-04-2022,1,5002.66,5002.66
125705,2831,5098,1016,03-12-2022,1,7036.25,7036.25
125706,2535,5035,1033,20-05-2024,2,7037.07,14074.14
125707,2765,5080,1012,12-11-2021,3,2135.06,6405.18
125708,2059,5085,1035,29-11-2024,2,7609.6,15219.2
125709,1576,5100,1012,24-01-2024,8,3169.91,25359.28
125710,344,5062,1010,13-08-2025,4,9785.58,39142.32
125711,539,5089,1005,21-05-2021,1,4224.87,4224.87
125712,2183,5042,1027,14-01-2025,2,10270.94,20541.88
125713,264,5041,1014,29-03-2023,1,8601.11,8601.11
125714,1671,5075,1040,27-10-2025,5,3304.7,16523.5
125715,1411,5084,1006,13-01-2022,10,1604.32,16043.2
125716,1408,5019,1028,28-04-2025,1,7965.52,7965.52
125717,1965,5038,1035,27-06-2022,3,5713.66,17140.98
125718,1463,5062,1014,25-03-2025,2,8545.68,17091.36
125719,301,5118,1038,14-04-2025,2,1238.99,2477.98
125720,141,5026,1005,15-12-2025,1,9229.34,9229.34
125721,1744,5006,1042,24-05-2022,1,4564.91,4564.91
125722,2108,5014,1040,18-05-2021,2,2256.92,4513.84
125723,2704,5026,1037,15-02-2024,2,6171.26,12342.52
125724,2319,5020,1005,14-08-2025,4,1607.34,6429.36
125725,2799,5109,1012,27-06-2024,1,6895.34,6895.34
125726,2527,5125,1003,18-10-2022,4,1555.22,6220.88
125727,473,5085,1025,17-04-2025,3,6161.67,18485.01
125728,897,5023,1027,24-02-2022,1,7234.69,7234.69
125729,2667,5044,1037,03-03-2025,1,4742.05,4742.05
125730,1289,5063,1013,12-05-2022,2,2078.14,4156.28
125731,2724,5070,1019,02-04-2024,6,3880.87,23285.22
125732,2011,5113,1043,21-06-2023,2,7241.15,14482.3
125733,2761,5094,1041,24-03-2023,1,1489.4,1489.4
125734,173,5080,1014,27-01-2024,3,4481.49,13444.47
125735,1488,5042,1026,13-02-2026,2,1230.96,2461.92
125736,2347,5008,1043,03-03-2022,5,7375.56,36877.8
125737,1560,5070,1034,07-05-2024,4,2151.92,8607.68
125738,1995,5105,1043,06-03-2026,4,9655.23,38620.92
125739,1526,5110,1039,21-11-2023,8,9463.26,75706.08
125740,2493,5095,1038,20-08-2023,5,8126.72,40633.6
125741,322,5084,1017,14-10-2021,1,3209.82,3209.82
125742,42,5013,1031,20-01-2026,2,1613.62,3227.24
125743,2131,5045,1020,31-08-2024,4,5504.09,22016.36
125744,778,5113,1043,24-08-2025,10,10160.54,101605.4
125745,2744,5014,1019,11-04-2021,3,8263.69,24791.07
125746,2702,5005,1042,17-08-2021,10,5992.28,59922.8
125747,2754,5059,1041,22-11-2023,2,6574.27,13148.54
125748,2278,5058,1025,27-12-2024,2,6968.53,13937.06
125749,23,5004,1001,03-03-2023,4,7771.18,31084.72
125750,1151,5026,1013,20-07-2024,5,7620.07,38100.35
125751,636,5105,1009,02-05-2024,2,5093.04,10186.08
125752,1322,5047,1039,22-07-2022,6,3071.35,18428.1
125753,1653,5090,1042,07-09-2023,6,1916.14,11496.84
125754,986,5022,1006,02-06-2024,1,6129.17,6129.17
125755,1253,5125,1036,04-07-2025,1,7515.58,7515.58
125756,1490,5063,1023,03-08-2022,5,8462.7,42313.5
125757,2732,5082,1029,25-10-2025,4,1086.62,4346.48
125758,1605,5016,1002,21-07-2022,4,8070.23,32280.92
125759,1397,5013,1014,24-12-2025,2,3231.69,6463.38
125760,779,5061,1017,01-08-2023,5,3904.56,19522.8
125761,2203,5038,1008,06-09-2025,1,3394.76,3394.76
125762,244,5079,1001,26-12-2021,1,5649.11,5649.11
125763,2194,5063,1043,14-01-2025,8,4984.31,39874.48
125764,679,5009,1013,05-10-2022,1,8672.16,8672.16
125765,2022,5079,1040,14-02-2022,1,7147.17,7147.17
125766,177,5069,1020,19-07-2022,1,2802.02,2802.02
125767,1120,5033,1025,30-03-2025,2,5752.24,11504.48
125768,1824,5002,1015,29-09-2025,2,5934.44,11868.88
125769,644,5072,1008,18-09-2023,1,8034.77,8034.77
125770,195,5079,1007,04-04-2022,1,8841.9,8841.9
125771,2294,5070,1021,07-07-2025,3,6742.6,20227.8
125772,872,5020,1029,13-10-2021,5,6451.17,32255.85
125773,1290,5077,1032,06-01-2022,8,6893.16,55145.28
125774,1733,5086,1012,12-07-2023,5,7507.41,37537.05
125775,261,5099,1014,19-08-2025,3,3807.23,11421.69
125776,2278,5073,1026,12-09-2021,2,7425.05,14850.1
125777,1998,5108,1015,24-08-2024,1,3994.62,3994.62
125778,2458,5046,1028,27-09-2022,3,5796.32,17388.96
125779,312,5001,1003,16-05-2024,2,9145.99,18291.98
125780,801,5052,1036,30-12-2022,1,7606.64,7606.64
125781,1880,5109,1043,07-06-2023,2,1575.84,3151.68
125782,1117,5032,1005,01-10-2025,4,2041.95,8167.8
125783,1783,5051,1009,07-12-2023,1,6478.52,6478.52
125784,1739,5030,1012,08-04-2023,2,8693.51,17387.02
125785,309,5018,1026,05-07-2022,2,2115.67,4231.34
125786,1812,5015,1033,22-03-2024,1,5407.25,5407.25
125787,827,5052,1015,09-12-2023,2,8162.82,16325.64
125788,1218,5101,1043,13-01-2024,1,8205.34,8205.34
125789,1156,5105,1007,02-03-2022,4,1293.95,5175.8
125790,2333,5066,1010,21-06-2022,6,7870.62,47223.72
125791,1149,5008,1004,17-01-2024,2,3973.34,7946.68
125792,1919,5101,1037,15-09-2024,1,8755.9,8755.9
125793,1682,5116,1025,23-06-2021,3,5410.58,16231.74
125794,1414,5036,1001,28-01-2026,3,6494.07,19482.21
125795,2153,5085,1028,03-01-2023,2,5911.93,11823.86
125796,1147,5088,1006,06-12-2025,4,8389.51,33558.04
125797,1290,5020,1006,05-04-2025,1,7775.56,7775.56
125798,1026,5021,1032,19-01-2025,3,4359.44,13078.32
125799,2091,5109,1008,02-01-2022,1,8129.39,8129.39
125800,2749,5061,1024,28-03-2024,2,6917.11,13834.22
125801,620,5059,1010,12-07-2021,4,6821.61,27286.44
125802,2709,5116,1027,23-06-2024,3,1789.47,5368.41
125803,2764,5089,1003,12-02-2026,10,5219.99,52199.9
125804,1756,5044,1008,13-06-2025,3,5238.86,15716.58
125805,1871,5064,1006,27-04-2021,1,4596.91,4596.91
125806,949,5017,1037,05-10-2022,2,5328.12,10656.24
125807,789,5049,1005,14-05-2021,3,3576.71,10730.13
125808,2466,5062,1015,15-11-2024,2,7196.29,14392.58
125809,1726,5115,1028,29-06-2025,5,1728.46,8642.3
125810,110,5028,1023,11-01-2023,6,5976.54,35859.24
125811,1959,5095,1012,12-06-2021,1,8230.82,8230.82
125812,1674,5021,1034,15-11-2024,1,3799.09,3799.09
125813,2171,5028,1020,29-06-2023,10,7198.74,71987.4
125814,33,5120,1039,14-12-2025,1,6066.48,6066.48
125815,753,5086,1006,04-02-2024,8,8416.79,67334.32
125816,928,5050,1037,01-03-2026,5,10240.99,51204.95
125817,1782,5102,1016,22-05-2022,2,8086.77,16173.54
125818,686,5102,1022,28-09-2021,10,5027.09,50270.9
125819,2632,5111,1028,09-10-2022,3,3165.33,9495.99
125820,2569,5053,1027,31-05-2024,1,6567.62,6567.62
125821,1605,5078,1023,09-07-2022,2,4807.15,9614.3
125822,991,5099,1040,19-11-2023,2,5006.68,10013.36
125823,1397,5052,1033,25-05-2024,4,8335.62,33342.48
125824,264,5091,1040,29-08-2021,5,5467.29,27336.45
125825,2677,5044,1030,08-04-2022,1,3431.56,3431.56
125826,681,5085,1010,13-06-2025,1,5209.1,5209.1
125827,577,5019,1032,26-08-2025,3,10367.29,31101.87
125828,2493,5036,1007,04-10-2022,5,8203.74,41018.7
125829,976,5106,1007,04-04-2024,4,1205.45,4821.8
125830,2715,5046,1042,23-05-2021,1,2182.41,2182.41
125831,1389,5104,1038,22-04-2025,3,9787.49,29362.47
125832,55,5083,1022,09-03-2025,8,3782.27,30258.16
125833,311,5010,1023,28-08-2025,1,2863.85,2863.85
125834,1400,5021,1043,26-10-2025,2,10087.91,20175.82
125835,637,5036,1032,02-06-2021,4,2382.79,9531.16
125836,529,5104,1005,01-10-2024,3,8683.37,26050.11
125837,2242,5052,1042,26-07-2022,3,8028.89,24086.67
125838,1416,5028,1016,23-09-2022,10,5304.59,53045.9
125839,803,5085,1020,20-12-2023,2,2579.78,5159.56
125840,1627,5011,1008,07-07-2022,2,5049.68,10099.36
125841,787,5113,1034,20-12-2024,1,8179.67,8179.67
125842,1101,5097,1017,25-11-2023,8,2464.41,19715.28
125843,2313,5014,1016,13-12-2025,4,5643.83,22575.32
125844,2213,5052,1012,17-03-2026,3,5447.75,16343.25
125845,1525,5070,1025,09-12-2023,3,9542.0,28626.0
125846,2799,5041,1033,09-04-2021,1,3474.81,3474.81
125847,173,5120,1042,15-09-2022,2,7859.94,15719.88
125848,983,5037,1012,13-05-2022,1,7976.98,7976.98
125849,2093,5035,1039,16-08-2024,5,2828.75,14143.75
125850,663,5061,1023,14-12-2024,1,1056.93,1056.93
125851,1766,5089,1015,02-11-2024,2,7367.06,14734.12
125852,1282,5023,1035,17-04-2023,1,3191.94,3191.94
125853,1649,5030,1020,04-11-2024,2,6353.69,12707.38
125854,1818,5123,1039,01-04-2022,1,6764.46,6764.46
125855,2621,5106,1031,01-10-2024,4,3603.62,14414.48
125856,2547,5004,1028,21-05-2023,2,5463.54,10927.08
125857,1594,5061,1026,18-11-2025,2,8543.34,17086.68
125858,1314,5019,1019,01-04-2021,1,7840.7,7840.7
125859,2516,5118,1012,24-11-2023,1,6793.26,6793.26
125860,699,5038,1029,28-12-2023,3,7659.05,22977.15
125861,1957,5046,1011,19-12-2023,1,1857.14,1857.14
125862,115,5116,1012,24-04-2025,4,1789.96,7159.84
125863,251,5021,1035,04-03-2026,3,10402.59,31207.77
125864,1151,5008,1033,09-04-2024,3,8665.76,25997.28
125865,2056,5073,1034,10-11-2023,1,8357.09,8357.09
125866,724,5076,1011,15-01-2025,8,7187.24,57497.92
125867,266,5052,1010,18-04-2025,1,4730.33,4730.33
125868,638,5101,1011,28-08-2023,3,7224.47,21673.41
125869,925,5076,1026,26-04-2025,8,4340.75,34726.0
125870,2651,5016,1026,21-01-2024,3,8810.56,26431.68
125871,2551,5041,1017,15-01-2024,2,8020.44,16040.88
125872,2055,5013,1029,25-05-2023,4,5038.51,20154.04
125873,711,5096,1037,11-06-2024,2,2985.48,5970.96
125874,1362,5124,1014,28-11-2023,6,8557.6,51345.6
125875,2703,5032,1041,13-06-2025,4,1717.92,6871.68
125876,87,5048,1032,28-03-2026,4,5483.8,21935.2
125877,2680,5012,1015,14-01-2026,3,2259.08,6777.24
125878,94,5032,1027,15-02-2023,1,910.9,910.9
125879,1407,5053,1026,04-04-2021,1,7800.16,7800.16
125880,1064,5040,1001,18-09-2024,4,9898.06,39592.24
125881,1814,5013,1001,20-11-2024,4,6938.63,27754.52
125882,1929,5126,1021,15-02-2024,3,7842.84,23528.52
125883,1569,5073,1027,10-03-2022,3,7702.34,23107.02
125884,1983,5050,1002,09-12-2022,1,2168.41,2168.41
125885,1818,5078,1029,11-07-2023,5,5113.79,25568.95
125886,2011,5090,1033,26-08-2024,1,10412.91,10412.91
125887,295,5004,1031,30-04-2024,4,1212.36,4849.44
125888,1715,5089,1028,01-06-2023,2,2395.7,4791.4
125889,1731,5013,1013,15-06-2025,2,1317.09,2634.18
125890,1675,5123,1011,16-02-2023,1,5144.96,5144.96
125891,1991,5117,1007,07-07-2023,1,4535.55,4535.55
125892,1019,5036,1025,24-11-2023,1,7489.26,7489.26
125893,788,5035,1022,21-07-2023,8,7805.53,62444.24
125894,2569,5052,1017,18-03-2023,3,5866.2,17598.6
125895,992,5033,1029,02-11-2021,5,5160.26,25801.3
125896,532,5091,1010,29-02-2024,4,5625.05,22500.2
125897,856,5001,1024,28-07-2025,1,4051.94,4051.94
125898,2783,5011,1010,05-09-2022,1,5188.69,5188.69
125899,609,5005,1033,28-07-2024,1,3863.61,3863.61
125900,1039,5117,1024,11-01-2026,4,4226.24,16904.96
125901,661,5001,1007,15-09-2022,1,7136.11,7136.11
125902,527,5088,1002,13-01-2024,1,7100.65,7100.65
125903,131,5043,1002,18-08-2023,1,8132.71,8132.71
125904,956,5104,1036,15-04-2023,1,9685.98,9685.98
125905,415,5101,1016,24-10-2025,8,3946.29,31570.32
125906,1720,5126,1034,23-09-2025,5,6511.7,32558.5
125907,2280,5008,1036,06-04-2024,1,3561.53,3561.53
125908,299,5119,1026,21-09-2021,3,1335.42,4006.26
125909,1537,5008,1015,28-01-2026,3,8442.43,25327.29
125910,1938,5042,1016,23-09-2021,4,4269.22,17076.88
125911,1101,5011,1039,25-09-2025,3,8209.68,24629.04
125912,2320,5072,1022,15-11-2025,2,5592.74,11185.48
125913,2194,5080,1031,08-01-2025,3,1169.59,3508.77
125914,2818,5091,1040,15-07-2025,1,1103.09,1103.09
125915,81,5023,1026,08-11-2021,1,7569.83,7569.83
125916,54,5068,1031,01-11-2024,3,9820.11,29460.33
125917,1569,5036,1003,25-09-2025,3,3130.11,9390.33
125918,2012,5095,1041,11-12-2025,10,1813.12,18131.2
125919,201,5047,1005,01-10-2022,3,5997.79,17993.37
125920,1,5110,1022,22-01-2024,6,4808.76,28852.56
125921,1962,5063,1016,12-08-2024,2,6480.3,12960.6
125922,1472,5124,1015,30-07-2024,5,6797.84,33989.2
125923,754,5096,1039,01-01-2026,8,8013.42,64107.36
125924,2253,5101,1028,16-02-2026,2,6530.24,13060.48
125925,216,5094,1003,30-05-2024,1,5150.98,5150.98
125926,1554,5050,1028,26-04-2021,10,1708.16,17081.6
125927,1523,5005,1002,11-11-2021,1,6490.92,6490.92
125928,2798,5096,1001,06-02-2024,2,2753.55,5507.1
125929,1296,5093,1027,11-07-2022,4,8337.47,33349.88
125930,2102,5124,1038,31-12-2025,2,6786.36,13572.72
125931,785,5029,1029,05-03-2024,5,7363.85,36819.25
125932,1132,5065,1043,26-10-2024,1,10044.07,10044.07
125933,1270,5024,1030,16-10-2024,2,6671.73,13343.46
125934,713,5047,1032,08-02-2022,2,6335.03,12670.06
125935,2339,5060,1022,12-02-2023,4,6099.45,24397.8
125936,2726,5003,1012,02-01-2023,2,5888.13,11776.26
125937,2291,5075,1025,03-08-2021,2,3529.73,7059.46
125938,2627,5047,1028,18-06-2021,6,4959.4,29756.4
125939,2317,5121,1026,15-07-2023,5,8671.16,43355.8
125940,509,5124,1014,05-07-2025,1,5875.23,5875.23
125941,1510,5098,1018,06-09-2021,1,6043.86,6043.86
125942,2139,5071,1033,20-03-2024,3,6311.18,18933.54
125943,702,5036,1015,07-02-2023,3,6787.07,20361.21
125944,1993,5054,1034,17-08-2021,4,5614.08,22456.32
125945,1919,5087,1015,15-11-2024,3,6262.47,18787.41
125946,2147,5005,1013,29-08-2023,3,5626.3,16878.9
125947,84,5061,1015,06-02-2026,5,1216.75,6083.75
125948,549,5015,1037,08-10-2023,1,5083.43,5083.43
125949,2147,5031,1009,16-05-2024,3,8017.18,24051.54
125950,5,5055,1035,22-07-2024,6,9243.62,55461.72
125951,654,5099,1043,18-11-2022,3,5954.95,17864.85
125952,2427,5082,1029,29-10-2022,1,3811.65,3811.65
125953,1579,5001,1016,19-03-2022,2,5798.32,11596.64
125954,2444,5027,1014,15-09-2022,1,3310.08,3310.08
125955,715,5068,1037,08-04-2023,2,1396.38,2792.76
125956,2757,5117,1013,20-03-2024,1,2316.06,2316.06
125957,2571,5050,1001,19-07-2025,10,8884.18,88841.8
125958,2286,5022,1003,12-07-2021,3,2528.9,7586.7
125959,1125,5065,1011,03-11-2024,2,6474.49,12948.98
125960,772,5094,1020,04-05-2024,1,2805.53,2805.53
125961,1970,5009,1015,16-02-2025,3,4034.86,12104.58
125962,49,5051,1009,14-05-2022,4,7101.55,28406.2
125963,513,5082,1009,29-07-2025,4,7402.98,29611.92
125964,725,5053,1007,20-10-2023,2,7264.85,14529.7
